Comparison_Group	Cytokine	Cytokine Predictor	MRI Outcome	Spearman ρ	p-value	p-value (Bonferroni)	n_tests_in_group	Bonferroni_alpha_group	Significance	Sig (α=0.05)	Sig (Bonferroni)	n
T3	IL-6	IL-6_T3	Total New Infarcts	0.41337576970244394	0.23506197663269415	29.617809055719462	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Cortical	0.41247895569215265	0.23618163479731888	29.75888598446218	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Microhaemorrhage	0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Microhaemorrhage	0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Microhaemorrhage	-0.4061811972299616	0.2441286818964912	30.76021391895789	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Total New Infarcts	0.38298049251844074	0.27467301434339914	34.60879980726829	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Right Hemisphere	0.3638527494714231	0.3013378589569185	37.96857022857173	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Microhaemorrhage	-0.35921060405354976	0.308008491917157	38.809069981561784	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Right Hemisphere	0.3575794262046744	0.31037076807557396	39.106716777522315	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Cerebellum	0.3345664835794702	0.3447015851856953	43.43239973339761	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Fazekas Score	-0.3207501495497921	0.3661975979075056	46.14089733634571	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Cortical	0.28926500380143194	0.4175739309548886	52.614315300315965	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Pre-TAVI Infarcts	0.2878806424034327	0.4199069358762153	52.908273920403126	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Cortical	0.28311042925246527	0.42799250641286546	53.927055808021045	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Right Hemisphere	0.27602622373694163	0.44013209994834535	55.45664459349151	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Cortical	0.270801280154532	0.4491852064013532	56.5973360065705	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Fazekas Score	-0.26801008406912324	0.45405564381635344	57.21101112086053	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Cortical	0.26464670560556536	0.4599558481382966	57.95443686542537	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Cortical	0.26464670560556536	0.4599558481382966	57.95443686542537	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Fazekas Score	-0.2626944293317077	0.4633962337161597	58.38792544823612	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Pre-TAVI Infarcts	-0.2624997436527193	0.4637399427609029	58.43123278787377	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Cerebellum	-0.2614881801842454	0.46552763473625547	58.65648197676819	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Cortical	0.2584921310565987	0.47084027240748283	59.32587432334284	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Subcortical	0.2566011610343099	0.474207033023748	59.75008616099225	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Right Hemisphere	0.24465960740319828	0.49570869208832224	62.459295203128605	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Fazekas Score	0.22780857145875474	0.5267351852457133	66.36863334095987	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Right Hemisphere	0.22653840313254095	0.5291053204744138	66.66727037977614	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Pre-TAVI Infarcts	0.22619193331698284	0.5297525836829623	66.74882554405325	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Subcortical	-0.22370357628632145	0.5344106517656042	67.33574212246613	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Subcortical	0.21712405933672374	0.5468058046468244	68.89753138549987	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Cortical	0.20310096011589898	0.5735942072694421	72.2728701159497	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Left Hemisphere	0.20122325299530439	0.5772183781377627	72.72951564535809	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Left Hemisphere	0.20122325299530439	0.5772183781377627	72.72951564535809	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Total New Infarcts	0.19452977397762067	0.5902067758594245	74.36605375828749	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Subcortical	0.1889822365046136	0.6010519086375379	75.73254048832978	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Total New Infarcts	0.18845071854082002	0.6020947513149705	75.86393866568628	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Total New Infarcts	0.18845071854082002	0.6020947513149705	75.86393866568628	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Total New Infarcts	0.17460757394239454	0.6294794021755559	79.31440467412004	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Microhaemorrhage	-0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Microhaemorrhage	0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Subcortical	-0.17106744068953994	0.6365499404892768	80.20529250164888	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Right Hemisphere	-0.1693797282022142	0.6399300910490355	80.63119147217847	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Cortical	0.1661735128220992	0.6463679106753139	81.44235674508954	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Subcortical	-0.16448792373994225	0.6497609615019242	81.86988114924245	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Cerebellum	-0.16386929807974052	0.6510076996372477	82.02697015429321	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Right Hemisphere	0.1505597584019682	0.6780153081135011	85.42992882230114	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Pre-TAVI Infarcts	0.14394032120171635	0.6915735714264492	87.1382699997326	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Fazekas Score	0.13400504203456162	0.7120714437749471	89.72100191564334	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Pre-TAVI Infarcts	-0.1308311094304359	0.7186555464182474	90.55059884869917	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Cerebellum	0.12972986097979458	0.7209439339888961	90.8389356826009	126	0.0003968253968253968	ns			10
T3	IFN-γ	IFN-γ_T3	Subcortical	0.11843130509275843	0.7445347303944487	93.81137602970054	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Subcortical	-0.11843130509275843	0.7445347303944487	93.81137602970054	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Left Hemisphere	0.11676157401734313	0.7480378187057528	94.25276515692485	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Left Hemisphere	0.1158558123306298	0.7499398453270247	94.49242051120511	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Right Hemisphere	0.11291981880147615	0.7561134962817361	95.27030053149875	126	0.0003968253968253968	ns			10
T3	IL-4	IL-4_T3	Microhaemorrhage	-0.1111111111111111	0.759922968348739	95.75029401194111	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Pre-TAVI Infarcts	0.10966881615368866	0.7629640461723226	96.13346981771265	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Right Hemisphere	0.10664649553472746	0.7693460426317329	96.93760137159835	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Total New Infarcts	0.10334394242561099	0.7763340602409095	97.81809159035458	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Total New Infarcts	0.10334394242561099	0.7763340602409095	97.81809159035458	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Fazekas Score	0.1005037815259212	0.782355278822183	98.57676513159507	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Cerebellum	-0.08876253645985946	0.8073545421035307	101.72667230504487	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Right Hemisphere	0.08782652573448144	0.8093545504778117	101.97867336020427	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Fazekas Score	-0.08710327732246503	0.8109006233998169	102.17347854837693	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Total New Infarcts	0.07294866524160776	0.8412712675592938	106.00017971247102	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Total New Infarcts	-0.06272089210817242	0.8633365159040536	108.78040100391075	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Subcortical	0.05921565254637921	0.8709190162111605	109.73579604260622	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Cerebellum	0.05462309935991352	0.8808678467694371	110.98934869294908	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Cortical	-0.05397505397508097	0.8822729439303403	111.16639093522288	126	0.0003968253968253968	ns			10
T3	TNF-α	TNF-α_T3	Left Hemisphere	0.04878139466552833	0.8935442648854668	112.58657737556882	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Fazekas Score	0.046901764712096554	0.8976277836785521	113.10110074349757	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Pre-TAVI Infarcts	0.04112580605763324	0.9101893016902676	114.68385201297372	126	0.0003968253968253968	ns			10
T3	NF-L	NF-L_T3	Right Hemisphere	0.03763993960049205	0.9177791857010611	115.64017739833369	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Right Hemisphere	-0.03763993960049205	0.9177791857010611	115.64017739833369	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Left Hemisphere	0.03658604599914625	0.9200750642705431	115.92945809808843	126	0.0003968253968253968	ns			10
T3	IL-1β	IL-1β_T3	Left Hemisphere	-0.03658604599914625	0.9200750642705431	115.92945809808843	126	0.0003968253968253968	ns			10
T3	IL-8	IL-8_T3	Cerebellum	-0.03413943709994595	0.9254069601426549	116.60127697797452	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Left Hemisphere	-0.02201954765483187	0.9518555873550157	119.93380400673199	126	0.0003968253968253968	ns			10
T3	IL-2	IL-2_T3	Left Hemisphere	-0.018293022999573125	0.9599974002377397	120.9596724299552	126	0.0003968253968253968	ns			10
T3	IL-10	IL-10_T3	Total New Infarcts	-0.01823716631040194	0.960119464496727	120.9750525265876	126	0.0003968253968253968	ns			10
T3	Tau	Tau_T3	Pre-TAVI Infarcts	-0.013708602019211083	0.9700180678841609	122.22227655340427	126	0.0003968253968253968	ns			10
T3	IL-6	IL-6_T3	Subcortical	-0.01315903389919538	0.9712195973102007	122.37366926108528	126	0.0003968253968253968	ns			10
T3	IL-12p70	IL-12p70_T3	Subcortical	0.01018266349953196	0.9777277330269887	123.19369436140057	126	0.0003968253968253968	ns			10
T3	GFAP	GFAP_T3	Subcortical	0.00657951694959769	0.985607929716889	124.18659914432801	126	0.0003968253968253968	ns			10
T3	S100B	S100B_T3	Cerebellum	0.0	1.0	126.0	126	0.0003968253968253968	ns			10
T3	IL-13	IL-13_T3	Fazekas Score				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Pre-TAVI Infarcts				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Total New Infarcts				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Cortical				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Subcortical				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Right Hemisphere				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Left Hemisphere				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Cerebellum				126	0.0003968253968253968	N/A			10
T3	IL-13	IL-13_T3	Microhaemorrhage				126	0.0003968253968253968	N/A			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Fazekas Score	-0.7772292438004572	0.008153307722053426	1.0273167729787316	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Fazekas Score	-0.7705289916987292	0.009099313306407675	1.146513476607367	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Fazekas Score	-0.7504282353935449	0.012399602468815258	1.5623499110707226	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Fazekas Score	-0.7169269748849045	0.019629009563743888	2.47325520503173	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	Tau	Tau_T3-T4	Cortical	0.7016214985821966	0.02373896154407413	2.99110915455334	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	Tau	Tau_T3-T4	Right Hemisphere	0.6963388826091028	0.025284799584749783	3.1858847476784726	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Pre-TAVI Infarcts	-0.671721498941343	0.033403517604267324	4.208843218137683	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Pre-TAVI Infarcts	-0.6580128969221318	0.038613186753128935	4.865261530894246	126	0.0003968253968253968	*	✓		10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Pre-TAVI Infarcts	-0.6237413918741043	0.053967316928194564	6.799881932952515	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Total New Infarcts	-0.6200636545536659	0.05582263340222193	7.033651808679964	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Left Hemisphere	-0.591474410319531	0.07169482729313138	9.033548238934554	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Pre-TAVI Infarcts	-0.5483440807684433	0.10075585929948058	12.695238271734553	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Right Hemisphere	0.5405624776173353	0.10668438413604835	13.44223240114209	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Cortical	-0.5169842621131974	0.1259695811778341	15.872167228407097	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Pre-TAVI Infarcts	0.5072182747108099	0.1345478932802026	16.953034553305528	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Subcortical	-0.49346377121982665	0.14722421388639806	18.550250949686156	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Total New Infarcts	0.4863244349440517	0.15407996514663627	19.41407560847617	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Fazekas Score	0.4738057301454882	0.16655958133410614	20.986507248097375	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Subcortical	-0.4737252203710337	0.16664173365166696	20.996858440110035	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Right Hemisphere	-0.46422592173940186	0.1765051741746287	22.239651946003214	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Left Hemisphere	-0.42073952899018185	0.22598197553938945	28.473728917963072	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Total New Infarcts	-0.41337576970244394	0.23506197663269415	29.617809055719462	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Cortical	0.41247895569215265	0.23618163479731888	29.75888598446218	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Left Hemisphere	-0.4085441803237998	0.24112956358950674	30.38232501227785	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Subcortical	0.4079300508750568	0.24190702439151587	30.480285073331	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Right Hemisphere	0.40776601233866383	0.24211492741843751	30.506480854723126	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Cerebellum	0.40407167829575796	0.24682363731675003	31.099778301910504	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Fazekas Score	0.382516873699498	0.27530357220611945	34.68825009797105	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Cortical	-0.38158362203593144	0.27657525204499966	34.84848175766996	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Right Hemisphere	-0.3763993960049204	0.2836973552022568	35.74586675548436	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Left Hemisphere	-0.3719581343246535	0.28987658207732536	36.524449341742994	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Pre-TAVI Infarcts	0.3701322545186992	0.2924377244847032	36.8471532850726	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Left Hemisphere	-0.3658604599914625	0.29847680928666376	37.60807797011963	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Subcortical	0.35529391527827525	0.3136966247367164	39.52577471682626	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Left Hemisphere	0.3475674369918894	0.325077533765635	40.959769254470004	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Fazekas Score	-0.3207501495497921	0.3661975979075056	46.14089733634571	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Fazekas Score	0.30151134457776363	0.3972038407802938	50.04768393831702	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Subcortical	0.296078262731896	0.4061812118073064	51.1788326877206	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Right Hemisphere	-0.29546842014263947	0.40719486709748176	51.306553254282704	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Total New Infarcts	-0.29179466096643103	0.4133266028608583	52.079151960468145	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Total New Infarcts	-0.29179466096643103	0.4133266028608583	52.079151960468145	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Microhaemorrhage	-0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Microhaemorrhage	-0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Microhaemorrhage	-0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Microhaemorrhage	0.2901294265928297	0.4161202535070595	52.431151941889496	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Fazekas Score	0.28811084037430745	0.4195185704112194	52.859339871813646	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Right Hemisphere	-0.2674278578796499	0.4550745685132561	57.33939563267027	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Pre-TAVI Infarcts	-0.2624997436527193	0.4637399427609029	58.43123278787377	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Cerebellum	-0.2614881801842454	0.46552763473625547	58.65648197676819	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Fazekas Score	-0.25460957986566707	0.47776428744996124	60.19830021869512	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Pre-TAVI Infarcts	-0.25360913735540497	0.47955560184301926	60.42400583222043	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Left Hemisphere	-0.2500046476608327	0.48603364558571516	61.24023934380011	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Cortical	-0.24618298195866545	0.4929429157541294	62.11080738502031	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Cortical	-0.21541010921383227	0.5500532144244301	69.3067050174782	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Total New Infarcts	-0.2006088294144213	0.5784061446498445	72.8791742258804	126	0.0003968253968253968	ns			10
T3-T4 (Change)	S100B	S100B_T3-T4	Pre-TAVI Infarcts	0.19877472927856069	0.5819571528087297	73.32660125389995	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Pre-TAVI Infarcts	0.18906707902376993	0.6008855071714949	75.71157390360835	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Subcortical	0.1889822365046136	0.6010519086375379	75.73254048832978	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Cerebellum	-0.18435296033970808	0.6101562925774964	76.87969286476454	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Right Hemisphere	0.18192637473571155	0.6149480472526001	77.48345395382762	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Total New Infarcts	0.17460757394239454	0.6294794021755559	79.31440467412004	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Fazekas Score	0.17420655464493007	0.6302789918684634	79.41515297542638	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Microhaemorrhage	0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Microhaemorrhage	-0.1740776559556978	0.6305360755569764	79.44754552017903	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Cortical	0.1661735128220992	0.6463679106753139	81.44235674508954	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Microhaemorrhage	-0.16563466499998444	0.6474519639299467	81.57894745517329	126	0.0003968253968253968	ns			10
T3-T4 (Change)	GFAP	GFAP_T3-T4	Left Hemisphere	0.16463720699615814	0.6494602227242312	81.83198806325314	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Cerebellum	-0.16386929807974052	0.6510076996372477	82.02697015429321	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Cerebellum	-0.16386929807974052	0.6510076996372477	82.02697015429321	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Right Hemisphere	0.16310640493546552	0.6525462582032266	82.22082853360656	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Subcortical	-0.15790840679034454	0.6630604488069967	83.54561654968158	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Subcortical	-0.15790840679034454	0.6630604488069967	83.54561654968158	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Subcortical	0.15790840679034454	0.6630604488069967	83.54561654968158	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Total New Infarcts	-0.14589733048321551	0.6875567115411831	86.63214565418907	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Total New Infarcts	0.14589733048321551	0.6875567115411831	86.63214565418907	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Right Hemisphere	-0.13801311186847082	0.7037814416383997	88.67646164643837	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Subcortical	-0.1314684396244359	0.7173320962050228	90.38384412183288	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Cortical	-0.12924606552829934	0.7219498899800922	90.96568613749162	126	0.0003968253968253968	ns			10
T3-T4 (Change)	Tau	Tau_T3-T4	Cerebellum	0.1229019735598054	0.735176183173989	92.63219907992261	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-1β	IL-1β_T3-T4	Fazekas Score	0.12060453783110543	0.7399816164048801	93.23768366701489	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Left Hemisphere	0.11676157401734313	0.7480378187057528	94.25276515692485	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-8	IL-8_T3-T4	Cerebellum	0.11607408613981621	0.7494813765116057	94.43465344046233	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-6	IL-6_T3-T4	Subcortical	-0.11185178814316073	0.7583623991293322	95.55366229029586	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-4	IL-4_T3-T4	Microhaemorrhage	-0.1111111111111111	0.759922968348739	95.75029401194111	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Pre-TAVI Infarcts	-0.10966881615368866	0.7629640461723226	96.13346981771265	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-2	IL-2_T3-T4	Left Hemisphere	-0.10366046366424772	0.7756636846367881	97.7336242642353	126	0.0003968253968253968	ns			10
T3-T4 (Change)	TNF-α	TNF-α_T3-T4	Cerebellum	0.10241831129983783	0.7782952608348457	98.06520286519056	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IFN-γ	IFN-γ_T3-T4	Subcortical	0.09869275424396534	0.7862001679041193	99.06122115591903	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-13	IL-13_T3-T4	Cerebellum	0.09257834648240865	0.7992116661230454	100.70066993150373	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-10	IL-10_T3-T4	Right Hemisphere	-0.08782652573448144	0.8093545504778117	101.97867336020427	126	0.0003968253968253968	ns			10
T3-T4 (Change)	IL-12p70	IL-12p70_T3-T4	Subcortical	-0.08249432458569604	0.8207667206346796	103.41660679996963	126	0.0003968253968253968	ns			10
T3-T4 (Change)	NF-L	NF-L_T3-T4	Cortical	0.08000946913656627	0.8260953872276983	104.08801879068999	126	0.0003968253968253968	ns			10
